Time,Source,Destination,Protocol,Length,Info
4.396548,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396549,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396549,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396549,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396549,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396549,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.39655,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.39655,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.39655,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.39655,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396551,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396551,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396705,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.396705,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573626,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573627,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573627,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573627,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573628,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573628,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573629,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573629,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573629,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573629,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.57363,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.57363,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.57363,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573631,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573631,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573631,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573631,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573632,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573632,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573632,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573633,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573633,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573633,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573634,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573634,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573634,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573634,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573635,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573635,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573635,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573635,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573636,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573636,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573636,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573637,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573637,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573637,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573637,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573638,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573638,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573638,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573639,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.573639,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.644151,74.125.142.189,192.168.1.9,UDP,83,443  >  51451 Len=41
4.769496,192.168.1.9,52.42.236.221,TCP,97,"[TCP Retransmission] 52821  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=2048 Len=31 TSval=1073998369 TSecr=4135134819"
4.769496,192.168.1.9,74.125.142.189,UDP,71,51451  >  443 Len=29
4.769497,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769497,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769497,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769498,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769498,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769498,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769498,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769499,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769499,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769499,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.7695,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.7695,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.7695,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769501,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769501,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769501,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769502,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769502,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769502,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769503,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769503,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769503,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769504,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769504,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769504,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769504,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769505,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769505,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769505,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769506,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769506,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769506,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769507,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769507,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769507,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769508,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769508,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769508,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769508,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769509,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769509,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.76962,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.769621,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.852123,104.244.36.20,192.168.1.9,TLSv1.2,97,Encrypted Alert
4.852126,104.244.36.20,192.168.1.9,TCP,66,"443  >  53121 [FIN, ACK] Seq=32 Ack=1 Win=111 Len=0 TSval=1043290807 TSecr=1073988586"
4.933202,192.168.1.9,104.244.36.20,TCP,66,53121  >  443 [ACK] Seq=1 Ack=32 Win=2047 Len=0 TSval=1073998565 TSecr=1043290807
4.933202,192.168.1.9,104.244.36.20,TCP,66,53121  >  443 [ACK] Seq=1 Ack=33 Win=2047 Len=0 TSval=1073998565 TSecr=1043290807
4.933203,192.168.1.9,104.244.36.20,TLSv1.2,97,Encrypted Alert
4.933203,192.168.1.9,104.244.36.20,TCP,66,"53121  >  443 [FIN, ACK] Seq=32 Ack=33 Win=2048 Len=0 TSval=1073998565 TSecr=1043290807"
4.933204,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933204,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933204,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933205,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933205,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933205,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933205,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933206,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933206,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933206,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933206,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933206,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933207,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933207,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933207,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933207,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933208,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933208,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933208,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933208,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933209,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933209,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933209,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933209,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.93321,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.93321,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.93321,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.93321,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.93321,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933211,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933211,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933211,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933211,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933212,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933212,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933212,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933212,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933213,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933213,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933695,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933696,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933696,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.933697,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995454,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995455,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995455,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995455,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995455,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995455,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995456,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
4.995456,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.04365,104.244.36.20,192.168.1.9,TCP,66,"[TCP Retransmission] 443  >  53121 [FIN, ACK] Seq=32 Ack=1 Win=111 Len=0 TSval=1043291001 TSecr=1073988586"
5.153008,192.168.1.9,104.244.36.20,TCP,66,"[TCP Retransmission] 53121  >  443 [FIN, ACK] Seq=32 Ack=33 Win=2048 Len=0 TSval=1073998756 TSecr=1043290807"
5.153009,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153009,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.15301,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.15301,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.15301,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153011,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153011,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153012,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153012,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153012,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153013,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153013,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153013,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153014,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153014,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153015,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153015,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153015,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153016,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153016,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153016,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153017,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153017,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153017,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153018,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153018,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153019,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153019,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.153019,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.15302,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.1532,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.18508,192.168.1.9,52.42.236.221,TCP,97,"[TCP Retransmission] 52821  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=2048 Len=31 TSval=1073998885 TSecr=4135134819"
5.185256,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.249149,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.249149,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.249149,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.249149,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.24915,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.24915,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.24915,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.24915,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.24915,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.252369,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.252369,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.252369,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.252369,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.25237,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
5.25237,192.168.1.9,192.168.1.9,TCP,54,[TCP Retransmission] 135  >  135 [SYN] Seq=0 Win=8192 Len=0
